fiscal_year,rd_expense,fiscal_period,filed,cik,source
2016.0,5626000,Q3,2016-10-27,1391127,xbrl
2017.0,5626000,Q3,2017-10-19,1391127,xbrl
2016.0,24335000,FY,2017-02-17,1391127,xbrl
2017.0,24335000,FY,2018-02-08,1391127,xbrl
2018.0,24335000,FY,2019-02-01,1391127,xbrl
2017.0,6220000,Q1,2017-04-25,1391127,xbrl
2018.0,6220000,Q1,2018-04-20,1391127,xbrl
2017.0,12934000,Q2,2017-07-27,1391127,xbrl
2018.0,12934000,Q2,2018-07-20,1391127,xbrl
2017.0,6715000,Q2,2017-07-27,1391127,xbrl
2018.0,6715000,Q2,2018-07-20,1391127,xbrl
2017.0,19377000,Q3,2017-10-19,1391127,xbrl
2018.0,19377000,Q3,2018-10-19,1391127,xbrl
2017.0,6443000,Q3,2017-10-19,1391127,xbrl
2018.0,6443000,Q3,2018-10-19,1391127,xbrl
2017.0,25342000,FY,2018-02-08,1391127,xbrl
2018.0,25342000,FY,2019-02-01,1391127,xbrl
2019.0,25342000,FY,2020-01-30,1391127,xbrl
2018.0,6339000,Q1,2018-04-20,1391127,xbrl
2019.0,6339000,Q1,2019-04-18,1391127,xbrl
2018.0,12412000,Q2,2018-07-20,1391127,xbrl
2019.0,12412000,Q2,2019-07-18,1391127,xbrl
2018.0,6073000,Q2,2018-07-20,1391127,xbrl
2019.0,6073000,Q2,2019-07-18,1391127,xbrl
2018.0,18294000,Q3,2018-10-19,1391127,xbrl
2019.0,18294000,Q3,2019-10-17,1391127,xbrl
2018.0,5882000,Q3,2018-10-19,1391127,xbrl
2019.0,5882000,Q3,2019-10-17,1391127,xbrl
2018.0,24075000,FY,2019-02-01,1391127,xbrl
2019.0,24075000,FY,2020-01-30,1391127,xbrl
2020.0,24075000,FY,2021-02-12,1391127,xbrl
2019.0,5901000,Q1,2019-04-18,1391127,xbrl
2020.0,5901000,Q1,2020-04-24,1391127,xbrl
2019.0,11915000,Q2,2019-07-18,1391127,xbrl
2020.0,11915000,Q2,2020-07-20,1391127,xbrl
2019.0,6013000,Q2,2019-07-18,1391127,xbrl
2020.0,6013000,Q2,2020-07-20,1391127,xbrl
2019.0,17075000,Q3,2019-10-17,1391127,xbrl
2020.0,17075000,Q3,2020-10-23,1391127,xbrl
2019.0,5160000,Q3,2019-10-17,1391127,xbrl
2020.0,5160000,Q3,2020-10-23,1391127,xbrl
2019.0,22534000,FY,2020-01-30,1391127,xbrl
2020.0,22534000,FY,2021-02-12,1391127,xbrl
2021.0,22534000,FY,2022-02-17,1391127,xbrl
2020.0,5618000,Q1,2020-04-24,1391127,xbrl
2021.0,5618000,Q1,2021-04-30,1391127,xbrl
2020.0,11189000,Q2,2020-07-20,1391127,xbrl
2021.0,11189000,Q2,2021-08-02,1391127,xbrl
2020.0,5572000,Q2,2020-07-20,1391127,xbrl
2021.0,5572000,Q2,2021-08-02,1391127,xbrl
2020.0,16614000,Q3,2020-10-23,1391127,xbrl
2021.0,16614000,Q3,2021-11-05,1391127,xbrl
2020.0,5425000,Q3,2020-10-23,1391127,xbrl
2021.0,5425000,Q3,2021-11-05,1391127,xbrl
2020.0,21680000,FY,2021-02-12,1391127,xbrl
2021.0,21680000,FY,2022-02-17,1391127,xbrl
2022.0,21680000,FY,2023-06-29,1391127,xbrl
2021.0,6113000,Q1,2021-04-30,1391127,xbrl
2022.0,6113000,Q1,2022-04-29,1391127,xbrl
2022.0,6128000,FY,2023-06-29,1391127,xbrl
2021.0,11315000,Q2,2021-08-02,1391127,xbrl
2022.0,11315000,Q2,2022-08-09,1391127,xbrl
2022.0,11315000,FY,2023-06-29,1391127,xbrl
2021.0,5187000,Q2,2021-08-02,1391127,xbrl
2022.0,5187000,Q2,2022-08-09,1391127,xbrl
2022.0,5187000,FY,2023-06-29,1391127,xbrl
2021.0,16520000,Q3,2021-11-05,1391127,xbrl
2022.0,16520000,Q3,2022-11-09,1391127,xbrl
2022.0,16520000,FY,2023-06-29,1391127,xbrl
2021.0,5205000,Q3,2021-11-05,1391127,xbrl
2022.0,5205000,Q3,2022-11-09,1391127,xbrl
2022.0,5205000,FY,2023-06-29,1391127,xbrl
2021.0,21669000,FY,2022-02-17,1391127,xbrl
2022.0,21669000,FY,2023-06-29,1391127,xbrl
2022.0,5149000,FY,2023-06-29,1391127,xbrl
2022.0,9577000,Q1,2022-04-29,1391127,xbrl
2022.0,9577000,FY,2023-06-29,1391127,xbrl
2023.0,9577000,Q1,2023-08-15,1391127,xbrl
2022.0,21738000,Q2,2022-08-09,1391127,xbrl
2022.0,21749000,FY,2023-06-29,1391127,xbrl
2023.0,21749000,Q2,2023-09-12,1391127,xbrl
2022.0,12161000,Q2,2022-08-09,1391127,xbrl
2022.0,12171000,FY,2023-06-29,1391127,xbrl
2023.0,12171000,Q2,2023-09-12,1391127,xbrl
2022.0,51911000,Q3,2022-11-09,1391127,xbrl
2022.0,54211000,FY,2023-06-29,1391127,xbrl
2023.0,54211000,Q3,2023-11-16,1391127,xbrl
2022.0,30173000,Q3,2022-11-09,1391127,xbrl
2022.0,32462000,FY,2023-06-29,1391127,xbrl
2023.0,32462000,Q3,2023-11-16,1391127,xbrl
2022.0,83652000,FY,2023-06-29,1391127,xbrl
2023.0,21016000,Q1,2023-08-15,1391127,xbrl
2023.0,39755000,Q2,2023-09-12,1391127,xbrl
2023.0,18739000,Q2,2023-09-12,1391127,xbrl
2023.0,55713000,Q3,2023-11-16,1391127,xbrl
2023.0,15958000,Q3,2023-11-16,1391127,xbrl
2021.0,3960000,FY,2022-03-21,1828161,xbrl
2021.0,1094000,Q1,2021-06-08,1828161,xbrl
2021.0,2609000,Q2,2021-08-11,1828161,xbrl
2021.0,1515000,Q2,2021-08-11,1828161,xbrl
2021.0,4047000,Q3,2021-11-12,1828161,xbrl
2021.0,1438000,Q3,2021-11-12,1828161,xbrl
2021.0,5222000,FY,2022-03-21,1828161,xbrl
2022.0,5222000,FY,2023-02-28,1828161,xbrl
2021.0,1954000,Q1,2021-06-08,1828161,xbrl
2022.0,1954000,Q1,2022-05-16,1828161,xbrl
2021.0,7539000,Q2,2021-08-11,1828161,xbrl
2022.0,7537000,Q2,2022-08-09,1828161,xbrl
2021.0,5585000,Q2,2021-08-11,1828161,xbrl
2022.0,5583000,Q2,2022-08-09,1828161,xbrl
2021.0,9653000,Q3,2021-11-12,1828161,xbrl
2022.0,9653000,Q3,2022-11-09,1828161,xbrl
2021.0,2116000,Q3,2021-11-12,1828161,xbrl
2022.0,2116000,Q3,2022-11-09,1828161,xbrl
2021.0,11540000,FY,2022-03-21,1828161,xbrl
2022.0,11540000,FY,2023-02-28,1828161,xbrl
2023.0,11540000,FY,2024-03-15,1828161,xbrl
2022.0,2701000,Q1,2022-05-16,1828161,xbrl
2023.0,2701000,Q1,2023-05-10,1828161,xbrl
2022.0,5412000,Q2,2022-08-09,1828161,xbrl
2023.0,5412000,Q2,2023-08-09,1828161,xbrl
2022.0,2711000,Q2,2022-08-09,1828161,xbrl
2023.0,2711000,Q2,2023-08-09,1828161,xbrl
2022.0,7538000,Q3,2022-11-09,1828161,xbrl
2023.0,7538000,Q3,2023-11-08,1828161,xbrl
2022.0,2126000,Q3,2022-11-09,1828161,xbrl
2023.0,2126000,Q3,2023-11-08,1828161,xbrl
2022.0,9949000,FY,2023-02-28,1828161,xbrl
2023.0,9949000,FY,2024-03-15,1828161,xbrl
2023.0,1922000,Q1,2023-05-10,1828161,xbrl
2023.0,3795000,Q2,2023-08-09,1828161,xbrl
2023.0,1873000,Q2,2023-08-09,1828161,xbrl
2023.0,5716000,Q3,2023-11-08,1828161,xbrl
2023.0,1921000,Q3,2023-11-08,1828161,xbrl
2023.0,7166000,FY,2024-03-15,1828161,xbrl
2013.0,498000,Q1,2012-11-14,722572,xbrl
2013.0,927156,Q2,2013-02-14,722572,xbrl
2013.0,429288,Q2,2013-02-14,722572,xbrl
2013.0,1420575,Q3,2013-05-15,722572,xbrl
2013.0,493419,Q3,2013-05-15,722572,xbrl
2013.0,1590000,FY,2013-09-30,722572,xbrl
2013.0,710000,Q1,2012-11-14,722572,xbrl
2014.0,709556,Q1,2013-11-14,722572,xbrl
2013.0,1528022,Q2,2013-02-14,722572,xbrl
2014.0,1528022,Q2,2014-02-14,722572,xbrl
2013.0,818466,Q2,2013-02-14,722572,xbrl
2014.0,818466,Q2,2014-02-14,722572,xbrl
2013.0,2149554,Q3,2013-05-15,722572,xbrl
2014.0,2149554,Q3,2014-05-15,722572,xbrl
2013.0,621532,Q3,2013-05-15,722572,xbrl
2014.0,621532,Q3,2014-05-15,722572,xbrl
2013.0,2770000,FY,2013-09-30,722572,xbrl
2014.0,2770000,FY,2014-09-29,722572,xbrl
2014.0,678609,Q1,2013-11-14,722572,xbrl
2015.0,678609,Q1,2014-11-14,722572,xbrl
2014.0,1379143,Q2,2014-02-14,722572,xbrl
2015.0,1379143,Q2,2015-02-17,722572,xbrl
2014.0,700534,Q2,2014-02-14,722572,xbrl
2015.0,700534,Q2,2015-02-17,722572,xbrl
2014.0,2075644,Q3,2014-05-15,722572,xbrl
2015.0,2075644,Q3,2015-05-15,722572,xbrl
2014.0,696501,Q3,2014-05-15,722572,xbrl
2015.0,696501,Q3,2015-05-15,722572,xbrl
2014.0,2780000,FY,2014-09-29,722572,xbrl
2015.0,2780000,FY,2015-09-30,722572,xbrl
2015.0,775395,Q1,2014-11-14,722572,xbrl
2016.0,775395,Q1,2015-11-16,722572,xbrl
2015.0,1515903,Q2,2015-02-17,722572,xbrl
2016.0,1515903,Q2,2016-02-16,722572,xbrl
2015.0,740508,Q2,2015-02-17,722572,xbrl
2016.0,740508,Q2,2016-02-16,722572,xbrl
2015.0,2238684,Q3,2015-05-15,722572,xbrl
2016.0,2238684,Q3,2016-05-16,722572,xbrl
2015.0,722781,Q3,2015-05-15,722572,xbrl
2016.0,722781,Q3,2016-05-16,722572,xbrl
2015.0,2915143,FY,2015-09-30,722572,xbrl
2016.0,2915143,FY,2016-09-28,722572,xbrl
2016.0,722569,Q1,2015-11-16,722572,xbrl
2017.0,722569,Q1,2016-11-14,722572,xbrl
2016.0,1516178,Q2,2016-02-16,722572,xbrl
2017.0,1516178,Q2,2017-02-14,722572,xbrl
2016.0,793609,Q2,2016-02-16,722572,xbrl
2017.0,793609,Q2,2017-02-14,722572,xbrl
2016.0,2209718,Q3,2016-05-16,722572,xbrl
2017.0,2209718,Q3,2017-05-15,722572,xbrl
2016.0,693540,Q3,2016-05-16,722572,xbrl
2017.0,693540,Q3,2017-05-15,722572,xbrl
2016.0,2990496,FY,2016-09-28,722572,xbrl
2017.0,2990496,FY,2017-09-28,722572,xbrl
2017.0,802382,Q1,2016-11-14,722572,xbrl
2018.0,802382,Q1,2017-11-14,722572,xbrl
2017.0,1697459,Q2,2017-02-14,722572,xbrl
2018.0,1697459,Q2,2018-02-14,722572,xbrl
2017.0,895077,Q2,2017-02-14,722572,xbrl
2018.0,895077,Q2,2018-02-14,722572,xbrl
2017.0,2589889,Q3,2017-05-15,722572,xbrl
2018.0,2589889,Q3,2018-05-15,722572,xbrl
2017.0,892430,Q3,2017-05-15,722572,xbrl
2018.0,892430,Q3,2018-05-15,722572,xbrl
2017.0,3445124,FY,2017-09-28,722572,xbrl
2018.0,3445124,FY,2018-09-28,722572,xbrl
2018.0,946980,Q1,2017-11-14,722572,xbrl
2019.0,946980,Q1,2018-11-14,722572,xbrl
2018.0,1896732,Q2,2018-02-14,722572,xbrl
2019.0,1896732,Q2,2019-02-14,722572,xbrl
2018.0,949752,Q2,2018-02-14,722572,xbrl
2019.0,949752,Q2,2019-02-14,722572,xbrl
2018.0,2641526,Q3,2018-05-15,722572,xbrl
2018.0,744794,Q3,2018-05-15,722572,xbrl
2018.0,3372016,FY,2018-09-28,722572,xbrl
2019.0,3372016,FY,2019-09-30,722572,xbrl
2019.0,757216,Q1,2018-11-14,722572,xbrl
2019.0,1472663,Q2,2019-02-14,722572,xbrl
2020.0,1472663,Q2,2020-02-13,722572,xbrl
2019.0,715447,Q2,2019-02-14,722572,xbrl
2020.0,715447,Q2,2020-02-13,722572,xbrl
2020.0,2186755,Q3,2020-05-15,722572,xbrl
2020.0,714092,Q3,2020-05-15,722572,xbrl
2019.0,2955581,FY,2019-09-30,722572,xbrl
2020.0,2955581,FY,2020-09-17,722572,xbrl
2021.0,895512,Q1,2020-11-16,722572,xbrl
2020.0,1919936,Q2,2020-02-13,722572,xbrl
2021.0,1919936,Q2,2021-02-16,722572,xbrl
2020.0,1024424,Q2,2020-02-13,722572,xbrl
2021.0,1024424,Q2,2021-02-16,722572,xbrl
2020.0,2754414,Q3,2020-05-15,722572,xbrl
2021.0,2754414,Q3,2021-05-17,722572,xbrl
2020.0,834478,Q3,2020-05-15,722572,xbrl
2021.0,834478,Q3,2021-05-17,722572,xbrl
2020.0,3746502,FY,2020-09-17,722572,xbrl
2021.0,3746502,FY,2021-09-28,722572,xbrl
2021.0,978392,Q1,2020-11-16,722572,xbrl
2022.0,978392,Q1,2021-11-09,722572,xbrl
2021.0,2130124,Q2,2021-02-16,722572,xbrl
2022.0,2130124,Q2,2022-02-09,722572,xbrl
2021.0,1151732,Q2,2021-02-16,722572,xbrl
2022.0,1151732,Q2,2022-02-09,722572,xbrl
2021.0,3329649,Q3,2021-05-17,722572,xbrl
2022.0,3329649,Q3,2022-05-10,722572,xbrl
2021.0,1199525,Q3,2021-05-17,722572,xbrl
2022.0,1199525,Q3,2022-05-10,722572,xbrl
2021.0,4567863,FY,2021-09-28,722572,xbrl
2022.0,4567863,FY,2022-09-13,722572,xbrl
2022.0,1021902,Q1,2021-11-09,722572,xbrl
2023.0,1021902,Q1,2022-11-14,722572,xbrl
2022.0,2129041,Q2,2022-02-09,722572,xbrl
2023.0,2129041,Q2,2023-02-14,722572,xbrl
2022.0,1107139,Q2,2022-02-09,722572,xbrl
2023.0,1107139,Q2,2023-02-14,722572,xbrl
2022.0,3179221,Q3,2022-05-10,722572,xbrl
2023.0,3179221,Q3,2023-05-15,722572,xbrl
2022.0,1050180,Q3,2022-05-10,722572,xbrl
2023.0,1050180,Q3,2023-05-15,722572,xbrl
2022.0,4282131,FY,2022-09-13,722572,xbrl
2023.0,4282131,FY,2023-09-28,722572,xbrl
2023.0,970120,Q1,2022-11-14,722572,xbrl
2023.0,1946535,Q2,2023-02-14,722572,xbrl
2023.0,976415,Q2,2023-02-14,722572,xbrl
2023.0,2999207,Q3,2023-05-15,722572,xbrl
2023.0,1052672,Q3,2023-05-15,722572,xbrl
2023.0,3918664,FY,2023-09-28,722572,xbrl
2022.0,4880000,Q1,2022-05-13,1498233,xbrl
2022.0,10990000,Q2,2022-08-11,1498233,xbrl
2022.0,6110000,Q2,2022-08-11,1498233,xbrl
2022.0,17321000,Q3,2022-11-10,1498233,xbrl
2022.0,6331000,Q3,2022-11-10,1498233,xbrl
2022.0,24158000,FY,2023-03-20,1498233,xbrl
2022.0,7754000,Q1,2022-05-13,1498233,xbrl
2023.0,7754000,Q1,2023-05-10,1498233,xbrl
2022.0,16140000,Q2,2022-08-11,1498233,xbrl
2023.0,16140000,Q2,2023-08-09,1498233,xbrl
2022.0,8386000,Q2,2022-08-11,1498233,xbrl
2023.0,8386000,Q2,2023-08-09,1498233,xbrl
2022.0,24368000,Q3,2022-11-10,1498233,xbrl
2023.0,24368000,Q3,2023-11-13,1498233,xbrl
2022.0,8227000,Q3,2022-11-10,1498233,xbrl
2023.0,8227000,Q3,2023-11-13,1498233,xbrl
2022.0,33013000,FY,2023-03-20,1498233,xbrl
2023.0,33013000,FY,2024-04-01,1498233,xbrl
2023.0,7238000,Q1,2023-05-10,1498233,xbrl
2023.0,16603000,Q2,2023-08-09,1498233,xbrl
2023.0,9365000,Q2,2023-08-09,1498233,xbrl
2023.0,23309000,Q3,2023-11-13,1498233,xbrl
2023.0,6706000,Q3,2023-11-13,1498233,xbrl
2023.0,29879000,FY,2024-04-01,1498233,xbrl
2017.0,2083,Q2,2017-08-18,1662684,xbrl
2017.0,2083,Q2,2017-08-18,1662684,xbrl
2017.0,16173,Q3,2017-11-17,1662684,xbrl
2017.0,14090,Q3,2017-11-17,1662684,xbrl
2017.0,29404,FY,2018-04-17,1662684,xbrl
2018.0,13180,Q1,2018-05-15,1662684,xbrl
2017.0,49628,Q2,2017-08-18,1662684,xbrl
2018.0,49628,Q2,2018-08-14,1662684,xbrl
2017.0,36448,Q2,2017-08-18,1662684,xbrl
2018.0,36448,Q2,2018-08-14,1662684,xbrl
2017.0,207504,Q3,2017-11-17,1662684,xbrl
2018.0,207504,Q3,2018-11-13,1662684,xbrl
2017.0,157876,Q3,2017-11-17,1662684,xbrl
2018.0,157876,Q3,2018-11-13,1662684,xbrl
2017.0,361231,FY,2018-04-17,1662684,xbrl
2018.0,361231,FY,2019-03-29,1662684,xbrl
2018.0,119684,Q1,2018-05-15,1662684,xbrl
2019.0,119684,Q1,2019-05-14,1662684,xbrl
2018.0,238690,Q2,2018-08-14,1662684,xbrl
2019.0,238690,Q2,2019-08-14,1662684,xbrl
2018.0,119006,Q2,2018-08-14,1662684,xbrl
2019.0,119006,Q2,2019-08-14,1662684,xbrl
2018.0,399884,Q3,2018-11-13,1662684,xbrl
2019.0,399884,Q3,2019-11-01,1662684,xbrl
2018.0,161194,Q3,2018-11-13,1662684,xbrl
2019.0,161194,Q3,2019-11-01,1662684,xbrl
2018.0,508144,FY,2019-03-29,1662684,xbrl
2019.0,508144,FY,2020-05-14,1662684,xbrl
2019.0,113192,Q1,2019-05-14,1662684,xbrl
2020.0,129492,Q1,2020-06-25,1662684,xbrl
2019.0,227739,Q2,2019-08-14,1662684,xbrl
2020.0,227739,Q2,2020-08-14,1662684,xbrl
2019.0,114547,Q2,2019-08-14,1662684,xbrl
2020.0,114547,Q2,2020-08-14,1662684,xbrl
2019.0,365709,Q3,2019-11-01,1662684,xbrl
2020.0,365709,Q3,2020-11-13,1662684,xbrl
2019.0,137970,Q3,2019-11-01,1662684,xbrl
2020.0,137970,Q3,2020-11-13,1662684,xbrl
2019.0,502225,FY,2020-05-14,1662684,xbrl
2020.0,502225,FY,2021-03-19,1662684,xbrl
2020.0,111713,Q1,2020-06-25,1662684,xbrl
2021.0,111713,Q1,2021-05-21,1662684,xbrl
2020.0,169704,Q2,2020-08-14,1662684,xbrl
2021.0,169704,Q2,2021-08-16,1662684,xbrl
2020.0,57991,Q2,2020-08-14,1662684,xbrl
2021.0,57991,Q2,2021-08-16,1662684,xbrl
2020.0,221524,Q3,2020-11-13,1662684,xbrl
2021.0,221524,Q3,2021-11-15,1662684,xbrl
2020.0,51820,Q3,2020-11-13,1662684,xbrl
2021.0,51820,Q3,2021-11-15,1662684,xbrl
2020.0,289772,FY,2021-03-19,1662684,xbrl
2021.0,289772,FY,2022-03-28,1662684,xbrl
2021.0,122983,Q1,2021-05-21,1662684,xbrl
2022.0,122983,Q1,2022-05-16,1662684,xbrl
2021.0,475724,Q2,2021-08-16,1662684,xbrl
2022.0,475724,Q2,2022-08-15,1662684,xbrl
2021.0,352741,Q2,2021-08-16,1662684,xbrl
2022.0,352741,Q2,2022-08-15,1662684,xbrl
2021.0,957579,Q3,2021-11-15,1662684,xbrl
2022.0,957579,Q3,2022-11-14,1662684,xbrl
2021.0,481855,Q3,2021-11-15,1662684,xbrl
2022.0,481855,Q3,2022-11-14,1662684,xbrl
2021.0,1662183,FY,2022-03-28,1662684,xbrl
2022.0,1662183,FY,2023-03-28,1662684,xbrl
2022.0,721347,Q1,2022-05-16,1662684,xbrl
2023.0,721347,Q1,2023-05-15,1662684,xbrl
2022.0,1720831,Q2,2022-08-15,1662684,xbrl
2023.0,1720831,Q2,2023-08-16,1662684,xbrl
2022.0,999484,Q2,2022-08-15,1662684,xbrl
2023.0,999484,Q2,2023-08-16,1662684,xbrl
2022.0,2790683,Q3,2022-11-14,1662684,xbrl
2023.0,2790683,Q3,2023-11-14,1662684,xbrl
2022.0,1069852,Q3,2022-11-14,1662684,xbrl
2023.0,1069852,Q3,2023-11-14,1662684,xbrl
2022.0,3977563,FY,2023-03-28,1662684,xbrl
2023.0,4196313,FY,2024-04-12,1662684,xbrl
2023.0,1388215,Q1,2023-05-15,1662684,xbrl
2023.0,2796294,Q2,2023-08-16,1662684,xbrl
2023.0,1408079,Q2,2023-08-16,1662684,xbrl
2023.0,4873841,Q3,2023-11-14,1662684,xbrl
2023.0,1640959,Q3,2023-11-14,1662684,xbrl
2023.0,6195400,FY,2024-04-12,1662684,xbrl
2013.0,2116000,FY,2014-03-11,1356093,xbrl
2013.0,559000,Q1,2013-05-15,1356093,xbrl
2013.0,955000,Q2,2013-08-09,1356093,xbrl
2013.0,396000,Q2,2013-08-09,1356093,xbrl
2013.0,1417000,Q3,2013-11-08,1356093,xbrl
2013.0,462000,Q3,2013-11-08,1356093,xbrl
2013.0,1795000,FY,2014-03-11,1356093,xbrl
2013.0,318000,Q1,2013-05-15,1356093,xbrl
2014.0,318000,Q1,2014-05-15,1356093,xbrl
2013.0,523000,Q2,2013-08-09,1356093,xbrl
2014.0,523000,Q2,2014-08-19,1356093,xbrl
2013.0,205000,Q2,2013-08-09,1356093,xbrl
2014.0,205000,Q2,2014-08-19,1356093,xbrl
2013.0,794000,Q3,2013-11-08,1356093,xbrl
2013.0,271000,Q3,2013-11-08,1356093,xbrl
2013.0,935000,FY,2014-03-11,1356093,xbrl
2014.0,224000,Q1,2014-05-15,1356093,xbrl
2014.0,359000,Q2,2014-08-19,1356093,xbrl
2014.0,135000,Q2,2014-08-19,1356093,xbrl
2014.0,121000,Q3,2014-11-26,1356093,xbrl
2015.0,121000,Q3,2015-11-18,1356093,xbrl
2014.0,121000,Q3,2014-11-26,1356093,xbrl
2015.0,121000,Q3,2015-11-18,1356093,xbrl
2014.0,492000,FY,2015-05-07,1356093,xbrl
2015.0,492000,FY,2016-04-04,1356093,xbrl
2015.0,231000,Q1,2015-07-02,1356093,xbrl
2016.0,231000,Q1,2016-05-13,1356093,xbrl
2015.0,485000,Q2,2015-08-14,1356093,xbrl
2016.0,485000,Q2,2016-08-22,1356093,xbrl
2015.0,254000,Q2,2015-08-14,1356093,xbrl
2016.0,254000,Q2,2016-08-22,1356093,xbrl
2015.0,510000,Q3,2015-11-18,1356093,xbrl
2016.0,510000,Q3,2016-11-21,1356093,xbrl
2015.0,25000,Q3,2015-11-18,1356093,xbrl
2016.0,25000,Q3,2016-11-21,1356093,xbrl
2015.0,804000,FY,2016-04-04,1356093,xbrl
2016.0,804000,FY,2017-03-28,1356093,xbrl
2016.0,246000,Q1,2016-05-13,1356093,xbrl
2017.0,246000,Q1,2017-05-15,1356093,xbrl
2016.0,518000,Q2,2016-08-22,1356093,xbrl
2017.0,518000,Q2,2017-08-14,1356093,xbrl
2016.0,272000,Q2,2016-08-22,1356093,xbrl
2017.0,272000,Q2,2017-08-14,1356093,xbrl
2016.0,736000,Q3,2016-11-21,1356093,xbrl
2017.0,736000,Q3,2017-11-14,1356093,xbrl
2016.0,218000,Q3,2016-11-21,1356093,xbrl
2017.0,218000,Q3,2017-11-14,1356093,xbrl
2016.0,893000,FY,2017-03-28,1356093,xbrl
2017.0,893000,FY,2018-03-26,1356093,xbrl
2017.0,157000,Q1,2017-05-15,1356093,xbrl
2018.0,157000,Q1,2018-05-15,1356093,xbrl
2017.0,303000,Q2,2017-08-14,1356093,xbrl
2018.0,303000,Q2,2018-08-14,1356093,xbrl
2017.0,146000,Q2,2017-08-14,1356093,xbrl
2018.0,146000,Q2,2018-08-14,1356093,xbrl
2017.0,488000,Q3,2017-11-14,1356093,xbrl
2018.0,488000,Q3,2018-11-14,1356093,xbrl
2017.0,185000,Q3,2017-11-14,1356093,xbrl
2018.0,185000,Q3,2018-11-14,1356093,xbrl
2017.0,991000,FY,2018-03-26,1356093,xbrl
2018.0,991000,FY,2019-03-28,1356093,xbrl
2018.0,321000,Q1,2018-05-15,1356093,xbrl
2019.0,321000,Q1,2019-05-09,1356093,xbrl
2018.0,618000,Q2,2018-08-14,1356093,xbrl
2019.0,618000,Q2,2019-08-08,1356093,xbrl
2018.0,297000,Q2,2018-08-14,1356093,xbrl
2019.0,297000,Q2,2019-08-08,1356093,xbrl
2018.0,879000,Q3,2018-11-14,1356093,xbrl
2019.0,879000,Q3,2019-11-07,1356093,xbrl
2018.0,261000,Q3,2018-11-14,1356093,xbrl
2019.0,261000,Q3,2019-11-07,1356093,xbrl
2018.0,1257000,FY,2019-03-28,1356093,xbrl
2019.0,1257000,FY,2020-03-13,1356093,xbrl
2019.0,373000,Q1,2019-05-09,1356093,xbrl
2020.0,373000,Q1,2020-05-14,1356093,xbrl
2019.0,767000,Q2,2019-08-08,1356093,xbrl
2020.0,767000,Q2,2020-08-13,1356093,xbrl
2019.0,394000,Q2,2019-08-08,1356093,xbrl
2020.0,394000,Q2,2020-08-13,1356093,xbrl
2019.0,1073000,Q3,2019-11-07,1356093,xbrl
2020.0,1073000,Q3,2020-11-12,1356093,xbrl
2019.0,306000,Q3,2019-11-07,1356093,xbrl
2020.0,306000,Q3,2020-11-12,1356093,xbrl
2019.0,1413000,FY,2020-03-13,1356093,xbrl
2020.0,1413000,FY,2021-03-10,1356093,xbrl
2020.0,313000,Q1,2020-05-14,1356093,xbrl
2021.0,313000,Q1,2021-05-17,1356093,xbrl
2020.0,558000,Q2,2020-08-13,1356093,xbrl
2021.0,558000,Q2,2021-08-16,1356093,xbrl
2020.0,245000,Q2,2020-08-13,1356093,xbrl
2021.0,245000,Q2,2021-08-16,1356093,xbrl
2020.0,787000,Q3,2020-11-12,1356093,xbrl
2021.0,787000,Q3,2021-11-15,1356093,xbrl
2020.0,229000,Q3,2020-11-12,1356093,xbrl
2021.0,229000,Q3,2021-11-15,1356093,xbrl
2020.0,1083000,FY,2021-03-10,1356093,xbrl
2021.0,1083000,FY,2022-03-22,1356093,xbrl
2021.0,171000,Q1,2021-05-17,1356093,xbrl
2022.0,171000,Q1,2022-05-16,1356093,xbrl
2021.0,229000,Q2,2021-08-16,1356093,xbrl
2022.0,229000,Q2,2022-08-15,1356093,xbrl
2021.0,58000,Q2,2021-08-16,1356093,xbrl
2022.0,58000,Q2,2022-08-15,1356093,xbrl
2021.0,455000,Q3,2021-11-15,1356093,xbrl
2022.0,455000,Q3,2022-11-14,1356093,xbrl
2021.0,226000,Q3,2021-11-15,1356093,xbrl
2022.0,226000,Q3,2022-11-14,1356093,xbrl
2021.0,550000,FY,2022-03-22,1356093,xbrl
2022.0,550000,FY,2023-03-30,1356093,xbrl
2022.0,241000,Q1,2022-05-16,1356093,xbrl
2023.0,241000,Q1,2023-05-15,1356093,xbrl
2022.0,659000,Q2,2022-08-15,1356093,xbrl
2023.0,659000,Q2,2023-08-04,1356093,xbrl
2022.0,418000,Q2,2022-08-15,1356093,xbrl
2023.0,418000,Q2,2023-08-04,1356093,xbrl
2022.0,897000,Q3,2022-11-14,1356093,xbrl
2023.0,897000,Q3,2023-11-09,1356093,xbrl
2022.0,238000,Q3,2022-11-14,1356093,xbrl
2023.0,238000,Q3,2023-11-09,1356093,xbrl
2022.0,1251000,FY,2023-03-30,1356093,xbrl
2023.0,1251000,FY,2024-03-21,1356093,xbrl
2023.0,366000,Q1,2023-05-15,1356093,xbrl
2023.0,743000,Q2,2023-08-04,1356093,xbrl
2023.0,377000,Q2,2023-08-04,1356093,xbrl
2023.0,1136000,Q3,2023-11-09,1356093,xbrl
2023.0,393000,Q3,2023-11-09,1356093,xbrl
2023.0,1574000,FY,2024-03-21,1356093,xbrl
2018.0,587454,Q1,2018-05-08,1394056,xbrl
2018.0,1192983,Q2,2018-08-08,1394056,xbrl
2018.0,605529,Q2,2018-08-08,1394056,xbrl
